"food_id","food_name","portion_size","calorie","protein_gr","carbohydrate_gr","fat_gr"
"11100000",Milk,Per 100g,52.0,3.33,4.83,2.14
"11115300",Buttermilk,Per 100g,43.0,3.46,4.81,1.08
"11115400",Kefir (Includes: fermented milk drink; all types),Per 100g,52.0,3.59,7.48,0.96
"11116000",Goat milk,Per 100g,69.0,3.56,4.45,4.14
"11300100",Non-dairy milk,Per 100g,31.0,1.14,3.04,1.6
"11320000",Soy milk,Per 100g,53.0,3.41,5.22,2.05
"11350000",Almond milk,Per 100g,30.0,0.53,4.31,1.18
"11360000",Rice milk,Per 100g,47.0,0.28,9.17,0.97
"11360200",Oat milk,Per 100g,45.0,0.66,5.37,2.33
"11370000",Coconut milk,Per 100g,31.0,0.21,2.92,2.08
"11400000",Yogurt,Per 100g,94.0,6.67,10.22,2.87
"11436100",Yogurt tube (Includes: pouch; Go-gurt; all types),Per 100g,81.0,4.34,13.68,1.03
"11440010",Chipotle dip,Per 100g,189.0,7.93,3.33,15.99
"11440030",Onion dip,Per 100g,160.0,6.82,4.06,12.91
"11440040",Ranch dip,Per 100g,195.0,8.48,4.13,16.09
"11440050",Spinach dip,Per 100g,159.0,7.02,3.59,12.96
"11440060",Tzatziki dip (Includes: Greek dip),Per 100g,91.0,5.22,4.1,6.0
"11440070",Vegetable dip,Per 100g,191.0,8.16,3.76,16.03
"11446000",Yogurt parfait,Per 100g,104.0,5.25,16.08,2.18
"11459990",Frozen yogurt,Per 100g,127.0,3.0,21.6,3.6
"11461200",Frozen yogurt sandwich (Includes: all flavors; prepackaged frozen yogurt cone),Per 100g,204.0,3.9,34.38,6.25
"11461210",Frozen yogurt bar,Per 100g,127.0,3.0,21.6,3.6
"11461250",Frozen yogurt cone,Per 100g,142.0,3.2,23.9,3.73
"11480000",Baby Toddler food,Per 100g,75.0,4.9,9.08,2.15
"11480010",Baby Toddler yogurt,Per 100g,78.0,3.82,5.57,4.48
"11511000",Chocolate milk,Per 100g,65.0,3.44,10.98,0.83
"11512005",Hot chocolate / cocoa,Per 100g,72.0,1.82,13.9,1.04
"11519040",Strawberry milk,Per 100g,65.0,3.2,8.54,2.06
"11531000",Eggnog (Includes: eggnog,Per 100g,88.0,4.55,8.05,4.19
"11541110",Milk shake,Per 100g,120.0,3.47,13.53,6.14
"11541400",Milk shake with malt (Includes: malted milk with ice cream),Per 100g,125.0,3.76,13.64,6.11
"11551050",Licuado or Batido (Includes: milk fruit drink),Per 100g,75.0,2.33,13.15,1.45
"11553100",Fruit smoothie,Per 100g,66.0,2.32,11.98,1.1
"11553130",Fruit smoothie juice drink,Per 100g,65.0,0.86,15.05,0.14
"11560000",Chocolate milk drink (Includes: Yoo-hoo; other flavors),Per 100g,49.0,0.64,10.68,0.4
"11710000",Infant formula,Per 100g,66.0,1.38,7.12,3.56
"11710481",Toddler formula,Per 100g,58.0,1.73,5.87,3.11
"11825000",Whey,Per 100g,353.0,12.93,74.46,1.07
"11830150",Cocoa powder,Per 100g,228.0,19.6,57.9,13.7
"11830160",Chocolate beverage powder,Per 100g,400.0,4.55,90.28,2.27
"11830400",Strawberry beverage powder,Per 100g,389.0,0.1,99.1,0.2
"12100100",Cream,Per 100g,131.0,3.13,4.3,11.5
"12200100",Coffee creamer,Per 100g,136.0,1.0,11.38,9.97
"12220200",Whipped topping (Includes: Cool Whip; non-dairy; plain or flavored; frozen; Rich's Richwhip; Dream Whip; whipped topping,Per 100g,318.0,1.25,23.05,25.31
"12220270",Whipped topping,Per 100g,224.0,3.0,23.6,13.1
"12310100",Sour cream,Per 100g,196.0,3.07,5.56,17.99
"12350010",Dip,Per 100g,432.0,2.55,3.94,45.18
"13110000",Ice cream,Per 100g,221.0,3.57,26.36,11.3
"13110460",Gelato,Per 100g,249.0,3.5,22.29,16.2
"13120050",Ice cream bar,Per 100g,358.0,2.11,37.12,25.26
"13120110",Ice cream candy bar (Includes: all flavors; light ice cream candy bar; Snickers; Butterfinger),Per 100g,323.0,4.4,30.9,20.2
"13120500",Ice cream sandwich,Per 100g,264.0,4.28,35.88,11.8
"13120550",Ice cream cookie sandwich (Includes: Chipwich),Per 100g,317.0,4.61,43.35,14.11
"13120730",Ice cream cone,Per 100g,215.0,3.68,25.82,10.84
"13120800",Ice cream soda,Per 100g,85.0,0.92,14.02,2.9
"13121000",Ice cream sundae,Per 100g,243.0,3.7,31.94,11.16
"13121120",Banana split,Per 100g,199.0,2.42,32.59,6.88
"13130100",Light ice cream,Per 100g,174.0,4.38,25.44,6.14
"13130700",Soft serve,Per 100g,176.0,4.0,26.18,6.06
"13135000",Light ice cream sandwich,Per 100g,239.0,4.93,37.26,8.15
"13140000",Light ice cream bar,Per 100g,236.0,3.23,18.76,16.65
"13140700",Creamsicle (Includes: Dreamsicle),Per 100g,165.0,1.54,32.75,3.08
"13140900",Fudgesicle,Per 100g,163.0,2.56,29.99,3.67
"13142100",Light ice cream cone,Per 100g,223.0,5.41,34.23,7.3
"13150000",Sherbet,Per 100g,144.0,1.1,30.4,2.0
"13200110",Pudding,Per 100g,142.0,2.09,23.01,4.6
"13210300",Custard,Per 100g,97.0,5.08,10.97,3.64
"13210350",Flan (Includes: Leche flan),Per 100g,178.0,5.23,28.24,4.94
"13210370",Creme brulee,Per 100g,113.0,4.06,17.85,2.83
"13210450",Firni,Per 100g,144.0,3.58,25.13,3.11
"13241000",Banana pudding,Per 100g,160.0,2.57,28.0,4.26
"13250000",Mousse (Includes: all flavors),Per 100g,212.0,4.2,16.23,15.12
"13252200",Dulce de leche (Includes: milk dessert),Per 100g,315.0,6.84,55.35,7.35
"13252500",Barfi or Burfi,Per 100g,284.0,5.42,40.43,11.36
"13252590",Trifle,Per 100g,169.0,3.52,23.24,7.15
"13252600",Tiramisu,Per 100g,353.0,5.65,29.44,23.86
"13411000",White sauce or gravy,Per 100g,144.0,3.84,9.21,10.2
"14010000",Cheese,Per 100g,381.0,20.7,4.33,31.26
"14131000",Queso Anejo,Per 100g,373.0,21.44,4.63,29.98
"14131500",Queso Asadero (Includes: Oaxacan-style string cheese),Per 100g,297.0,22.14,2.4,22.1
"14133000",Queso Fresco (Includes: Queso Ranchero; Mexican cheese,Per 100g,298.0,18.88,2.96,23.36
"14134000",Queso cotija,Per 100g,351.0,23.84,2.72,27.24
"14201200",Cottage cheese,Per 100g,148.0,10.96,4.33,9.73
"14203510",Puerto Rican white cheese (Includes: Queso del pais,Per 100g,298.0,18.88,2.96,23.36
"14301010",Cream cheese,Per 100g,343.0,5.79,4.56,33.49
"14410330",Cheese spread,Per 100g,176.0,13.41,10.71,8.88
"14502000",Imitation cheese (Includes: American; cheddar; mozzarella; imitation cheese,Per 100g,390.0,25.0,1.0,32.0
"14610520",Cheese ball (Includes: cheese with nuts),Per 100g,441.0,17.89,4.84,38.88
"14620110",Artichoke dip,Per 100g,331.0,3.86,5.78,32.67
"14620115",Spinach and artichoke dip,Per 100g,329.0,4.21,5.07,32.76
"14620130",Seafood dip (Includes: clam dip; crab dip; shrimp dip; tuna dip),Per 100g,337.0,6.18,4.2,32.8
"14620150",Cheese dip with chili pepper (Includes: chili con queso; jalapeno cheddar; salsa con queso),Per 100g,143.0,3.14,11.14,9.51
"14620200",Cheese dip (Includes: cheese other than blue or cream cheese),Per 100g,163.0,3.14,7.86,13.27
"14620300",Topping from cheese pizza (Includes: cheese and tomato sauce from pizza crust of any thickness),Per 100g,230.0,16.86,7.62,14.67
"14620310",Topping from vegetable pizza (Includes: cheese,Per 100g,247.0,15.59,12.18,15.61
"14620320",Topping from meat pizza (Includes: cheese,Per 100g,321.0,19.19,5.65,24.52
"14620330",Topping from meat and vegetable pizza (Includes: cheese,Per 100g,299.0,17.55,7.66,22.03
"14630100",Cheese fondue,Per 100g,276.0,19.32,1.95,21.2
"14630200",Cheese souffle,Per 100g,207.0,9.43,6.38,16.01
"14630300",Welsh rarebit,Per 100g,165.0,7.5,6.32,12.26
"14640000",Cheese sandwich,Per 100g,297.0,12.46,31.89,13.29
"14640100",Grilled cheese sandwich,Per 100g,343.0,11.03,28.09,20.78
"14650100",Cheese sauce,Per 100g,163.0,3.14,7.86,13.27
"14650160",Alfredo sauce (Includes: cream sauce),Per 100g,150.0,2.12,1.77,15.0
"14650165",Alfredo sauce with added vegetables,Per 100g,122.0,2.07,2.65,11.54
"14650170",Alfredo sauce with meat,Per 100g,171.0,6.52,1.44,15.34
"14650175",Alfredo sauce with meat and added vegetables,Per 100g,148.0,6.47,2.15,12.53
"14650180",Alfredo sauce with poultry,Per 100g,156.0,6.87,1.44,13.6
"14650185",Alfredo sauce with poultry and added vegetables,Per 100g,133.0,6.83,2.15,10.79
"14650190",Alfredo sauce with seafood,Per 100g,145.0,5.91,1.99,12.46
"14650195",Alfredo sauce with seafood and added vegetables,Per 100g,122.0,5.87,2.7,9.66
"14660200",Mozzarella sticks,Per 100g,325.0,14.75,25.14,18.33
"14670000",Mozzarella cheese,Per 100g,139.0,7.17,3.86,10.87
"20000000",Meat,Per 100g,215.0,27.13,0.0,11.29
"20000300",Baby Toddler meat,Per 100g,112.0,12.58,1.25,5.99
"21000100",Beef,Per 100g,231.0,27.13,0.0,13.04
"21001000",Steak,Per 100g,230.0,26.95,0.0,12.99
"21602100",Beef jerky (Includes: Slim Jim; Big Jerk; Super Jerk; Giant Jerk),Per 100g,410.0,33.2,11.0,25.6
"21701010",Baby Toddler beef (Includes: any stage; with gravy),Per 100g,81.0,12.03,2.43,2.52
"22000100",Pork,Per 100g,192.0,27.14,0.0,8.67
"22002800",Pork jerky,Per 100g,412.0,35.0,9.73,24.73
"22311000",Ham (Includes: sliced),Per 100g,117.0,19.04,1.58,3.87
"22311450",Ham,Per 100g,195.0,27.8,0.3,8.32
"22501010",Canadian bacon,Per 100g,146.0,28.31,1.8,2.78
"22600100",Bacon,Per 100g,484.0,37.41,1.9,35.8
"22600200",Pork bacon,Per 100g,484.0,37.41,1.9,35.8
"22601040",Bacon or side pork,Per 100g,468.0,33.92,1.7,35.09
"22621100",Fat back,Per 100g,750.0,2.68,0.0,81.93
"22700000",Ribs,Per 100g,254.0,16.52,12.13,14.97
"22709010",Pork skin rinds (Includes: snack type),Per 100g,544.0,61.3,0.0,31.3
"22810010",Baby Toddler ham (Includes: any stage; with gravy),Per 100g,97.0,11.3,3.7,3.8
"22820000",Baby Toddler meat stick (Includes: chicken; turkey),Per 100g,188.0,13.7,1.4,14.2
"23000100",Lamb,Per 100g,292.0,24.32,0.0,20.77
"23150100",Goat,Per 100g,142.0,26.88,0.0,3.01
"23201010",Veal,Per 100g,158.0,29.51,0.07,4.4
"23220020",Mock chicken legs,Per 100g,242.0,21.54,8.04,13.59
"23310000",Rabbit,Per 100g,204.0,30.14,0.0,8.34
"23321000",Venison,Per 100g,167.0,28.1,0.0,5.26
"23321900",Venison/deer jerky,Per 100g,398.0,32.2,14.72,22.41
"23322100",Venison sausage (Includes: deer; caribou; elk; antelope),Per 100g,312.0,20.23,0.0,25.08
"23323100",Moose,Per 100g,133.0,29.04,0.0,0.96
"23323500",Bear,Per 100g,257.0,32.16,0.0,13.28
"23324100",Caribou,Per 100g,166.0,29.53,0.0,4.38
"23326100",Bison (Includes: buffalo),Per 100g,178.0,25.25,0.0,8.55
"23331100",Groundhog,Per 100g,159.0,28.08,0.0,4.34
"23332100",Opossum (Includes: possum),Per 100g,219.0,29.96,0.0,10.12
"23333100",Squirrel,Per 100g,172.0,30.53,0.0,4.65
"23334100",Beaver,Per 100g,210.0,34.57,0.0,6.9
"23335100",Raccoon,Per 100g,253.0,28.97,0.0,14.38
"23340100",Armadillo,Per 100g,159.0,28.08,0.0,4.34
"23345100",Wild pig,Per 100g,159.0,28.08,0.0,4.34
"23350100",Ostrich (Includes: emu),Per 100g,174.0,25.93,0.0,7.01
"24100000",Chicken,Per 100g,164.0,26.79,0.0,6.36
"24120110",Chicken breast,Per 100g,175.0,26.37,0.09,7.67
"24130210",Chicken leg,Per 100g,218.0,23.77,0.12,13.63
"24140210",Chicken drumstick,Per 100g,206.0,25.65,0.12,11.46
"24150210",Chicken thigh,Per 100g,226.0,22.51,0.12,15.08
"24160110",Chicken wing,Per 100g,257.0,23.42,0.6,18.04
"24168000","Chicken ""wings"" with hot sauce",Per 100g,272.0,16.78,6.18,20.2
"24168001","Chicken ""wings"" with other sauces or seasoning",Per 100g,276.0,16.95,13.13,17.39
"24168002","Chicken ""wings""",Per 100g,323.0,17.77,15.0,21.28
"24198440",Chicken skin,Per 100g,450.0,20.19,0.0,40.34
"24198500",Chicken feet,Per 100g,215.0,19.4,0.2,14.6
"24198671",Chicken patty,Per 100g,287.0,14.85,12.84,19.58
"24198677",Chicken fillet,Per 100g,240.0,14.62,14.86,13.58
"24198729",Chicken nuggets,Per 100g,307.0,15.92,14.93,20.36
"24198739",Chicken tenders or strips,Per 100g,271.0,19.22,17.25,13.95
"24201000",Turkey,Per 100g,139.0,28.81,0.0,2.06
"24201420",Turkey light or dark meat,Per 100g,204.0,30.25,0.14,8.52
"24208500",Turkey bacon,Per 100g,368.0,29.5,4.24,25.87
"24300110",Duck,Per 100g,336.0,18.91,0.0,28.23
"24311010",Goose,Per 100g,304.0,25.06,0.0,21.83
"24400010",Cornish game hen,Per 100g,257.0,22.08,0.0,18.06
"24402100",Dove,Per 100g,212.0,23.8,0.0,12.95
"24403100",Quail,Per 100g,226.0,25.0,0.0,14.04
"24404100",Pheasant,Per 100g,238.0,32.26,0.0,12.05
"24701010",Baby Toddler chicken (Includes: any stage; with gravy),Per 100g,130.0,13.7,0.1,7.9
"24703010",Baby Toddler turkey (Includes: any stage; with gravy),Per 100g,111.0,11.5,1.4,6.2
"25110140",Liver,Per 100g,174.0,26.31,5.12,4.64
"25120000",Heart,Per 100g,164.0,28.25,0.15,4.69
"25130000",Kidney,Per 100g,157.0,27.05,0.0,4.61
"25140110",Sweetbreads,Per 100g,124.0,22.49,0.0,3.08
"25150000",Brains,Per 100g,150.0,11.58,1.47,10.45
"25160000",Tongue,Per 100g,282.0,19.14,0.0,22.12
"25160130",Tongue pot roast,Per 100g,317.0,21.03,0.32,25.04
"25170110",Tripe,Per 100g,89.0,12.6,0.0,3.85
"25170210",Chitterlings,Per 100g,231.0,12.39,0.0,20.16
"25170310",Hog maws,Per 100g,250.0,26.53,0.0,15.97
"25170420",Gizzard (Includes: giblets),Per 100g,153.0,30.15,0.0,2.66
"25210110",Hot dog,Per 100g,310.0,11.7,2.89,28.0
"25220105",Beef sausage (Includes: fresh,Per 100g,341.0,13.3,3.37,28.7
"25220150",Beef sausage with cheese,Per 100g,341.0,13.65,3.75,28.54
"25220210",Blood sausage (Includes: blutwurst; blood pudding),Per 100g,379.0,14.6,1.29,34.5
"25220350",Bratwurst (Includes: all meats (pork,Per 100g,333.0,13.72,2.85,29.18
"25220360",Bratwurst,Per 100g,334.0,14.03,3.28,28.98
"25220410",Bologna (Includes: bologna,Per 100g,281.0,10.34,6.31,23.77
"25220425",Bologna,Per 100g,204.0,11.8,5.2,14.8
"25220710",Chorizo (Includes: Spanish sausage; lenguica; Portuguese sausage; all meats / poultry),Per 100g,341.0,19.3,2.63,28.1
"25220910",Head cheese (Includes: jellied pork; hog's head cheese; pork head cheese),Per 100g,157.0,13.83,0.0,10.9
"25221110",Knockwurst (Includes: Knoblauch; all meats / poultry),Per 100g,307.0,11.1,3.2,27.7
"25221210",Mortadella,Per 100g,311.0,16.37,3.05,25.39
"25221215",Pastrami,Per 100g,147.0,21.8,0.36,5.82
"25221250",Pepperoni,Per 100g,504.0,19.25,1.18,46.28
"25221310",Polish sausage (Includes: Kielbasa; all meats / poultry),Per 100g,337.0,12.45,5.03,29.68
"25221350",Italian sausage (Includes: hot links; all meats / poultry),Per 100g,317.0,18.2,2.15,26.2
"25221400",Sausage,Per 100g,325.0,18.53,1.42,27.25
"25221405",Pork sausage (Includes: fresh,Per 100g,325.0,18.53,1.42,27.25
"25221406",Pork sausage,Per 100g,267.0,20.94,0.15,20.32
"25221460",Pork and beef sausage (Includes: fresh,Per 100g,333.0,15.92,2.4,27.98
"25221500",Salami,Per 100g,378.0,21.07,0.72,31.65
"25221610",Scrapple,Per 100g,227.0,8.57,14.96,14.76
"25221810",Thuringer (Includes: summer sausage),Per 100g,362.0,17.45,3.33,30.43
"25221830",Turkey or chicken sausage (Includes: reduced fat; low fat or light; turkey or chicken and beef),Per 100g,193.0,19.65,1.09,12.24
"25221855",Turkey or chicken sausage,Per 100g,230.0,20.03,13.32,10.7
"25221870",Turkey or chicken and pork sausage (Includes: Jimmy Dean Light Turkey and Pork,Per 100g,307.0,22.7,0.7,23.0
"25221910",Vienna sausage,Per 100g,230.0,10.5,2.6,19.4
"25221950",Pickled sausage (Includes: Penrose hot or firecracker sausage),Per 100g,314.0,18.06,2.13,25.99
"25230110",Luncheon meat,Per 100g,101.0,16.7,0.27,3.73
"25230420",Ham luncheon meat,Per 100g,117.0,17.99,1.57,4.39
"25230530",Spam (Includes: Treet),Per 100g,315.0,13.4,4.6,26.6
"25230550",Spam,Per 100g,293.0,12.5,3.4,25.1
"25230560",Liverwurst (Includes: liver cheese; Braunschweiger; liver sausage; liver loaf; liver  pudding; liver bacon; goose bacon; goose liver sausage; liver mush),Per 100g,327.0,14.5,3.1,28.5
"25230800",Turkey ham,Per 100g,106.0,14.81,2.2,3.77
"25240000",Meat spread or potted meat,Per 100g,235.0,7.66,11.94,17.34
"25240110",Chicken salad spread,Per 100g,200.0,11.64,7.41,13.52
"25240220",Ham salad spread,Per 100g,216.0,8.68,10.64,15.53
"26100100",Fish,Per 100g,94.0,17.22,0.0,2.34
"26203110",Frog legs,Per 100g,220.0,14.38,11.72,12.4
"26205110",Octopus,Per 100g,226.0,13.25,13.39,12.96
"26211100",Caviar (Includes: roe),Per 100g,264.0,24.6,4.0,17.9
"26213120",Calamari,Per 100g,155.0,19.36,3.83,6.25
"26215120",Turtle,Per 100g,157.0,24.59,0.0,5.8
"26300000",Shellfish,Per 100g,146.0,15.46,4.9,6.67
"26301110",Abalone,Per 100g,177.0,21.24,7.46,6.12
"26303100",Clams,Per 100g,86.0,14.67,3.57,0.96
"26305160",Crab,Per 100g,83.0,17.88,0.0,0.74
"26309140",Crayfish,Per 100g,223.0,14.06,11.72,12.89
"26311110",Lobster,Per 100g,97.0,20.91,0.0,0.95
"26313110",Mussels,Per 100g,109.0,15.06,4.67,2.84
"26315100",Oysters,Per 100g,51.0,5.71,2.72,1.71
"26317120",Scallops,Per 100g,126.0,14.99,3.96,5.14
"26319110",Shrimp,Per 100g,146.0,15.46,4.9,6.67
"26321110",Escargot (Includes: snails),Per 100g,158.0,19.99,2.48,6.91
"27100100",Barbecue meat,Per 100g,226.0,18.14,12.23,11.17
"27111000",Beef with tomato-based sauce (Includes: beef with tomatoes),Per 100g,149.0,21.72,1.58,6.36
"27111200",Beef burgundy (Includes: beef bourguignonne),Per 100g,148.0,18.48,4.19,6.0
"27111300",Guisada,Per 100g,115.0,10.85,2.52,6.62
"27111400",Chili,Per 100g,118.0,9.8,10.25,4.33
"27111405",Chili with meat,Per 100g,160.0,12.04,6.68,9.35
"27111406",Chili with meat and beans (Includes: multiple meats; NS as to beans; home recipe),Per 100g,118.0,9.8,10.25,4.33
"27111420",Chili with meat (Includes: multiple meats; home recipe),Per 100g,139.0,13.32,2.41,8.22
"27111500",Sloppy joe,Per 100g,140.0,12.06,5.48,7.63
"27112000",Beef with gravy (Includes: country style),Per 100g,156.0,21.56,1.58,7.05
"27112010",Salisbury steak with gravy (Includes: Banquet Salisbury Steak with Gravy),Per 100g,149.0,6.98,6.78,10.47
"27113000",Beef with cream or white sauce,Per 100g,185.0,22.5,2.75,9.31
"27113100",Beef stroganoff,Per 100g,150.0,10.06,6.21,9.33
"27113200",Creamed chipped or dried beef,Per 100g,133.0,7.65,7.57,8.05
"27113300",Swedish meatballs with cream or white sauce,Per 100g,170.0,12.48,6.29,10.3
"27114000",Beef with mushroom sauce,Per 100g,163.0,21.97,1.83,7.54
"27115000",Beef with soy-based sauce,Per 100g,187.0,15.86,3.35,12.38
"27115100",Steak teriyaki (Includes: soy-based sauce),Per 100g,198.0,28.86,1.94,8.25
"27116100",Beef curry (Includes: lamb; mutton; goat; pork),Per 100g,113.0,7.57,6.53,6.57
"27116110",Beef curry with rice (Includes: lamb; mutton; goat; pork),Per 100g,119.0,5.61,15.12,4.05
"27116200",Barbecue beef,Per 100g,228.0,19.83,12.23,10.79
"27116300",Beef with sweet and sour sauce,Per 100g,211.0,9.29,14.22,12.81
"27116350",Stewed seasoned ground beef,Per 100g,169.0,14.27,1.28,11.38
"27116400",Steak tartare,Per 100g,216.0,17.45,0.34,15.6
"27118110",Meatballs,Per 100g,225.0,14.33,6.9,15.31
"27118130",Stewed dried beef,Per 100g,258.0,17.69,3.91,19.13
"27120020",Ham or pork with gravy,Per 100g,160.0,20.15,1.58,7.49
"27120030",Barbecue pork,Per 100g,226.0,17.57,12.23,11.3
"27120060",Sweet and sour pork,Per 100g,260.0,8.88,25.5,13.6
"27120080",Ham stroganoff (Includes: ham with cream or white sauce),Per 100g,131.0,7.62,5.19,8.85
